3 3 1 0 3 3 3 1 3 2 0 1 0 1 2 3 1 3 0 0 2 0 3 2 2 1 2 1 2 3 1 3 2 1 3 0 0 3 2 2 1 1 2 0 2 2 1 3 1 2 1 1 0 0 3 0 2 3 1 3 0 0 3 0 3 3 1 3 2 1 0 3 2 0 1 2 0 1 2 3 0 3 0 2 2 0 3 2 2 3 3 0 0 3 2 3 3 3 2 0 1 1 0 2 2 2 1 1 2 1 0 0 1 1 0 1 0 1 0 2 3 1 2 1 2 0 2 0 3 3 1 3 0 2 3 2 2 2 1 1 2 0 0 2 1 0 0 2 1 1 1 1 2 2 3 2 2 2 2 2 3 1 0 2 1 2 2 2 1 1 0 2 0 0 0 2 3 2 2 2 2 1 2 0 1 2 2 1 2 2 2 1 1 0 1 1 1 1 0 1 0 2 1 1 2 2 0 2 1 3 1 2 2 2 0 1 1 1 0 3 0 0 3 0 1 1 1 1 3 0 3 1 2 2 2 1 2 2 3 1 1 3 3 0 2 3 1 0 2 0 0 3 2 0 1 0 0.5089694632 0
3 0 2 2 2 2 0 0 1 3 2 3 1 2 3 0 0 1 0 2 1 1 1 3 3 1 1 0 2 3 0 1 2 3 3 3 3 2 1 3 1 2 0 1 1 1 3 3 3 2 0 3 2 1 1 1 0 3 1 1 1 2 3 3 3 2 1 1 2 0 3 3 2 0 2 3 0 1 0 2 3 3 1 3 1 3 3 1 0 1 3 1 3 0 2 1 1 3 3 1 0 0 0 0 0 3 3 2 2 1 1 3 2 1 0 3 0 0 1 0 3 0 2 0 3 3 0 0 0 1 3 3 2 0 0 0 0 2 3 2 0 0 0 3 2 3 1 3 2 1 0 0 0 0 3 3 3 1 1 0 1 3 0 1 3 2 1 3 0 3 0 0 2 3 2 2 1 0 3 2 2 2 0 0 0 1 1 1 1 2 0 3 3 1 0 0 3 0 0 1 2 3 1 2 1 3 1 0 1 1 2 2 3 0 3 0 3 0 1 3 3 2 1 3 1 2 0 1 1 0 0 2 0 1 2 1 0 3 2 2 3 3 2 0 2 0 2 1 2 0 3 3 0 1 1 1 0.3234315092 0
0 1 1 0 1 0 2 2 1 0 1 0 0 1 3 0 2 1 1 3 0 3 1 2 0 1 0 1 0 2 1 3 1 2 0 3 2 2 1 2 2 3 3 0 3 0 1 2 0 0 2 1 3 2 3 1 2 1 0 2 3 0 1 3 3 1 3 2 1 3 1 2 2 1 0 2 3 1 1 0 3 1 3 0 3 0 2 3 3 0 1 1 1 3 1 0 1 2 3 2 0 3 0 3 3 3 1 3 3 2 0 0 2 1 3 1 1 1 1 3 3 0 1 2 3 0 3 3 0 0 3 0 1 1 3 3 2 0 1 0 3 2 3 1 2 1 0 1 1 2 1 0 1 2 1 2 3 3 0 0 2 1 1 2 3 0 2 0 3 0 1 2 1 3 2 3 1 2 2 2 2 3 2 2 2 0 1 2 1 2 2 3 3 0 0 3 1 1 0 3 2 1 0 0 1 1 0 2 1 1 0 0 3 2 3 2 2 3 3 0 1 3 1 0 0 3 3 2 1 3 1 1 0 1 1 0 3 0 1 0 2 3 3 1 2 0 1 1 1 3 0 3 3 3 0 1 0.3848741082 0
0 3 2 1 1 3 0 2 0 1 3 3 1 1 0 0 1 0 0 3 1 2 1 2 2 1 1 1 2 1 1 2 2 0 0 1 3 0 0 1 0 2 1 1 2 1 0 0 3 1 1 0 3 1 2 2 1 2 0 3 0 2 2 3 3 3 3 1 0 3 1 3 2 0 3 0 2 0 3 1 1 3 2 2 0 1 2 3 2 1 1 0 3 1 0 2 1 0 3 0 1 2 0 1 3 3 1 3 3 1 0 3 0 3 2 2 1 2 1 0 1 2 3 3 1 2 0 3 1 1 1 2 3 3 0 3 0 1 3 0 0 2 1 2 3 1 2 3 0 3 1 3 2 2 2 3 3 3 3 3 2 0 0 1 0 1 1 1 1 2 1 1 0 2 1 3 3 3 2 2 2 3 3 3 2 3 1 0 1 0 2 2 1 2 2 3 1 1 1 1 0 0 0 3 1 3 2 1 1 3 3 3 3 1 2 0 0 0 3 2 3 2 2 1 2 3 2 1 3 3 3 3 3 0 2 2 0 3 3 3 1 0 2 2 1 3 0 0 3 3 3 2 2 0 1 3 0.3075729951 0
1 3 1 1 0 1 1 0 1 0 1 2 1 3 0 0 2 3 2 3 2 2 2 2 1 1 3 1 1 1 3 2 3 2 2 3 3 2 2 2 0 2 3 2 1 0 1 3 1 0 1 1 2 0 3 1 0 2 0 3 3 2 0 0 2 1 0 0 2 3 0 3 0 2 1 0 0 3 1 1 1 3 1 2 1 3 1 1 3 0 2 0 3 2 2 2 3 1 0 3 1 3 3 3 1 0 0 3 1 2 3 3 0 3 2 1 1 0 1 3 2 3 0 0 0 0 1 3 2 2 1 0 3 1 1 2 0 1 0 3 3 2 1 2 2 1 3 1 2 1 0 3 0 0 2 0 2 3 1 3 2 0 3 3 1 3 0 1 1 3 2 3 2 0 3 1 2 2 0 1 2 1 0 2 2 2 0 1 0 3 0 1 1 1 1 1 2 2 0 2 1 0 3 2 0 0 3 0 3 1 3 1 2 3 1 1 3 3 2 0 1 3 1 2 0 0 1 3 3 3 2 0 0 0 1 0 3 0 0 3 2 0 3 2 0 1 3 0 1 3 1 3 0 2 3 3 0.3582246576 0
3 2 0 2 3 1 2 1 0 0 1 0 1 3 1 3 3 0 1 0 0 3 1 3 2 2 3 1 1 1 3 2 2 2 2 0 3 0 3 3 2 3 3 3 3 3 2 1 2 3 1 0 2 2 2 2 3 3 3 1 3 2 2 3 3 3 0 2 3 0 3 3 3 3 0 2 2 3 2 2 0 3 3 1 0 0 1 0 1 3 3 3 1 1 1 1 0 0 3 1 2 3 3 1 3 3 0 0 0 1 0 1 2 0 3 0 3 1 2 1 1 0 0 1 0 0 0 3 1 3 1 3 2 3 0 1 2 3 1 2 2 3 1 0 0 1 2 0 3 1 0 2 3 0 2 2 1 1 2 0 3 3 1 0 2 2 1 2 1 0 2 0 3 2 3 2 0 2 2 3 1 2 3 2 2 0 3 0 3 1 0 2 1 3 2 0 2 0 2 0 1 0 0 0 1 1 1 0 3 2 0 0 2 3 1 3 3 0 3 0 0 3 0 0 1 3 0 0 1 3 2 0 2 1 1 0 1 0 3 0 1 2 2 0 1 1 0 2 3 1 2 1 2 1 3 0 0.3117932005 0
3 3 2 2 0 0 2 1 1 2 2 1 0 1 2 2 3 2 0 0 0 3 2 2 1 1 2 1 2 1 2 2 1 2 0 1 3 2 2 1 0 1 0 0 0 3 3 2 2 3 1 0 3 1 2 2 3 1 0 2 1 3 3 0 1 1 2 3 2 3 3 0 3 2 0 0 2 3 0 2 2 1 3 1 3 0 2 0 3 2 1 0 3 0 1 3 0 2 2 1 0 0 3 0 3 2 2 3 3 3 1 0 1 2 1 3 0 3 3 2 0 0 2 0 0 0 3 2 3 2 1 1 1 1 0 1 3 0 1 2 2 1 0 0 2 2 3 1 3 0 3 3 0 0 3 1 1 3 0 2 0 3 3 2 0 1 3 3 0 2 0 2 2 2 1 1 3 1 2 2 1 1 2 3 1 3 0 0 1 1 2 1 2 0 2 0 1 2 1 3 0 0 0 2 3 0 3 0 3 1 3 1 3 1 0 3 3 2 1 2 1 2 0 2 0 3 1 2 2 1 0 3 0 2 0 2 1 0 1 0 3 0 0 0 0 3 0 0 0 0 1 0 0 0 3 3 0.3750557321 0
3 0 3 2 0 2 2 1 2 3 3 2 0 1 3 1 2 1 1 1 2 2 2 0 3 2 2 1 2 3 1 0 1 2 0 3 2 1 0 1 2 2 0 2 2 1 3 2 1 2 1 1 1 0 0 0 3 0 3 0 1 0 0 2 3 0 0 0 2 2 3 2 0 0 3 1 2 1 1 1 0 1 1 1 2 0 1 1 2 0 1 2 0 0 0 1 0 0 0 0 0 0 2 3 0 0 1 1 2 2 3 3 3 0 1 3 1 3 3 3 0 3 0 1 1 2 3 1 2 3 2 1 0 3 1 0 0 1 2 1 0 2 3 1 0 3 1 3 3 1 3 2 0 3 1 0 1 1 1 3 3 3 2 0 0 1 1 1 3 1 0 1 3 1 0 2 3 0 3 0 3 1 3 2 2 1 1 2 3 2 1 0 1 0 2 2 1 1 0 2 2 1 2 1 2 3 1 3 1 0 2 0 3 0 1 1 1 0 2 3 0 3 3 0 0 1 3 2 3 1 1 2 0 1 3 2 0 0 2 3 3 1 3 3 1 0 3 3 2 0 0 2 1 0 0 1 0.3114974497 0
3 2 2 1 0 3 2 3 2 2 3 0 1 2 3 1 2 3 0 0 0 1 0 2 3 0 0 0 0 1 3 2 1 2 2 2 1 0 2 1 2 1 3 1 0 2 3 3 0 0 2 0 1 2 3 1 3 0 3 2 2 1 0 2 2 1 2 1 1 2 1 2 1 1 2 2 3 2 2 1 2 2 0 2 3 2 0 2 2 2 3 3 2 1 2 1 1 1 0 1 2 0 1 1 1 3 3 3 2 3 0 3 0 1 2 1 1 3 1 1 1 3 0 3 0 2 0 0 1 3 3 1 1 0 0 2 1 0 2 0 1 1 0 0 3 1 2 1 2 1 2 0 2 2 3 0 0 3 3 1 0 3 2 0 2 1 2 1 0 3 1 0 1 3 3 2 0 1 3 2 2 2 0 0 0 0 1 1 1 1 3 3 0 0 3 1 1 3 0 1 2 3 2 3 3 2 1 3 2 1 1 0 3 0 2 2 3 3 3 1 3 3 2 3 1 2 2 3 3 3 2 2 3 2 2 0 2 3 1 3 3 3 0 0 3 1 0 2 2 2 0 3 0 2 2 0 0.3336211894 0
1 3 2 1 2 3 2 2 3 3 3 2 2 3 0 0 1 0 1 2 1 1 1 2 1 3 1 1 3 2 1 2 1 3 2 0 1 0 1 0 2 3 1 1 1 3 0 3 2 3 0 1 1 0 2 0 2 2 0 0 0 1 1 2 2 2 3 0 2 0 3 0 3 3 3 3 0 1 0 2 0 0 1 0 0 2 3 1 3 2 3 3 3 3 0 1 0 0 0 3 0 0 0 1 2 1 0 1 1 0 3 2 1 3 1 0 3 2 1 1 1 2 1 1 0 2 2 2 0 3 3 2 3 1 3 1 3 0 0 2 2 1 0 0 0 3 1 3 2 3 3 1 2 2 2 0 0 0 1 3 1 0 3 1 0 2 3 0 2 2 2 2 2 1 3 1 0 0 2 2 1 1 0 2 3 3 1 1 2 0 0 3 2 1 2 3 3 3 2 3 1 0 3 3 3 1 0 2 2 3 1 3 1 1 1 3 3 2 0 3 0 1 2 1 1 3 3 1 1 2 3 1 1 1 1 3 0 2 1 1 1 2 3 3 1 3 2 1 3 3 3 2 0 2 0 1 0.328422297 0
